OID_,Name,Parcel__Parcel_Name,Project_ID,Record_Type,Project_Status,Owner__Full_Name,Project_Street_Number,Project_Street_Name,Project_Street_Suffix,Neighborhood,Project_Zip_Code,Letter_of_Intent,Filed_Date,BPDA_Board_Approval,First_Building_Permit,COO_Permit_Date,Last_Modified_Date,Last_Project_Update_Date,Lat,Lon,A80_Proj_ID,LocCode,A80_URL,URL_Base,URL_Stat
1076,4945 Washington Street,,1829,,,,,,,West Roxbury,,,,5/12/2016 0:00:00,11/22/2017 0:00:00,,11/29/2020 0:00:00,1/3/2020 0:00:00,42.268900000000002,-71.150099999999995,1829,,http://www.bostonplans.org/projects/development-projects/4945-Washington-Street,4945-Washington-Street,200
1077,Back Bay/South End Gateway Project,,1831,,,,,,,Back Bay,,12/29/2015 0:00:00,3/29/2016 0:00:00,11/16/2017 0:00:00,,,11/30/2020 0:00:00,11/16/2017 0:00:00,42.347700000000003,-71.075100000000006,1831,,,Back-Bay/South-End-Gateway-Project,404
1078,35 South Huntington Avenue,,1833,,,,,,,Mission Hill,,,,3/17/2016 0:00:00,11/14/2016 0:00:00,10/23/2017 0:00:00,1/4/2021 0:00:00,12/14/2017 0:00:00,42.331200000000003,-71.111800000000002,1833,,http://www.bostonplans.org/projects/development-projects/35-South-Huntington-Avenue,35-South-Huntington-Avenue,200
1079,377 West First Street,,1834,,,,,,,South Boston,,,3/25/2016 0:00:00,9/15/2016 0:00:00,4/20/2017 0:00:00,,11/29/2020 0:00:00,9/15/2016 0:00:00,42.338099999999997,-71.044899999999998,1834,,http://www.bostonplans.org/projects/development-projects/377-West-First-Street,377-West-First-Street,200
1080,410 West Broadway,,1835,,,,,,,South Boston,,,3/2/2016 0:00:00,5/12/2016 0:00:00,1/12/2017 0:00:00,3/7/2019 0:00:00,11/30/2020 0:00:00,9/6/2018 0:00:00,42.337299999999999,-71.047700000000006,1835,,http://www.bostonplans.org/projects/development-projects/410-West-Broadway,410-West-Broadway,200
1081,31 North Beacon Street Mixed Use Development,,1836,,,,,,,Allston,,,1/27/2016 0:00:00,4/14/2016 0:00:00,7/19/2017 0:00:00,11/27/2019 0:00:00,12/7/2020 0:00:00,6/7/2017 0:00:00,42.353999999999999,-71.138800000000003,1836,,http://www.bostonplans.org/projects/development-projects/31-North-Beacon-Street-Mixed-Use-Development,31-North-Beacon-Street-Mixed-Use-Development,200
1082,Orient Heights Redevelopment,,1837,,,,,,,East Boston,,2/1/2016 0:00:00,5/25/2016 0:00:00,8/11/2016 0:00:00,11/21/2016 0:00:00,,11/16/2020 0:00:00,,42.392499999999998,-71.008300000000006,1837,,http://www.bostonplans.org/projects/development-projects/Orient-Heights-Redevelopment,Orient-Heights-Redevelopment,200
1083,24-26 Hichborn Street,,1838,,,,,,,Brighton,,,2/11/2016 0:00:00,4/14/2016 0:00:00,3/27/2017 0:00:00,5/2/2019 0:00:00,11/30/2020 0:00:00,6/21/2019 0:00:00,42.355699999999999,-71.143799999999999,1838,,http://www.bostonplans.org/projects/development-projects/24-26-Hichborn-Street,24-26-Hichborn-Street,200
1084,Harvard University - Life Lab,,1839,,,,,,,Allston,,,,3/17/2016 0:00:00,5/10/2016 0:00:00,10/6/2016 0:00:00,12/12/2020 0:00:00,3/17/2016 0:00:00,42.363799999999998,-71.124899999999997,1839,,http://www.bostonplans.org/projects/development-projects/Harvard-University-Life-Lab,Harvard-University-Life-Lab,200
1085,33-39 Ward Street,,1840,,,,,,,South Boston,,,1/13/2017 0:00:00,9/14/2017 0:00:00,5/30/2019 0:00:00,,11/30/2020 0:00:00,12/13/2018 0:00:00,42.329400000000000,-71.054800000000000,1840,,http://www.bostonplans.org/projects/development-projects/33-39-Ward-Street,33-39-Ward-Street,200
1086,321 Harrison Avenue,,1841,,,,,,,South End,,2/3/2016 0:00:00,5/26/2016 0:00:00,9/15/2016 0:00:00,4/6/2018 0:00:00,,11/29/2020 0:00:00,2/21/2020 0:00:00,42.346200000000003,-71.063999999999993,1841,,http://www.bostonplans.org/projects/development-projects/321-Harrison-Avenue,321-Harrison-Avenue,200
1087,Marine Wharf,,1842,,,,,,,South Boston,,1/19/2016 0:00:00,8/9/2016 0:00:00,11/17/2016 0:00:00,6/19/2018 0:00:00,,11/30/2020 0:00:00,3/16/2018 0:00:00,42.344200000000001,-71.037999999999997,1842,,http://www.bostonplans.org/projects/development-projects/Marine-Wharf,Marine-Wharf,200
1088,370-380 Harrison Avenue,,1843,,,,,,,South End,,12/31/2015 0:00:00,3/31/2016 0:00:00,3/2/2017 0:00:00,,,10/30/2020 0:00:00,,42.344099999999997,-71.063800000000001,1843,,http://www.bostonplans.org/projects/development-projects/370-380-Harrison-Avenue,370-380-Harrison-Avenue,200
1089,400 Belgrade Avenue,,1844,,,,,,,West Roxbury,,,5/18/2016 0:00:00,10/20/2016 0:00:00,2/13/2020 0:00:00,,11/29/2020 0:00:00,2/10/2020 0:00:00,42.285800000000002,-71.148499999999999,1844,,http://www.bostonplans.org/projects/development-projects/400-Belgrade-Avenue,400-Belgrade-Avenue,200
1090,365 Belgrade Ave,,1845,,,,,,,Roslindale,,,,,,,10/30/2020 0:00:00,,42.286299999999997,-71.147499999999994,1845,,,365-Belgrade-Ave,404
1091,270 Baker Street,,1846,,,,,,,West Roxbury,,5/26/2016 0:00:00,8/26/2016 0:00:00,9/14/2017 0:00:00,,,10/30/2020 0:00:00,,42.278799999999997,-71.168099999999995,1846,,http://www.bostonplans.org/projects/development-projects/270-Baker-Street,270-Baker-Street,200
1092,1721 Centre,,1847,,,,,,,West Roxbury,,,,,,,10/30/2020 0:00:00,,42.287300000000002,-71.148899999999998,1847,,,1721-Centre,404
1093,PBX Residences,,1848,,,,,,,Chinatown,,,9/6/2016 0:00:00,11/1/2016 0:00:00,5/11/2017 0:00:00,4/11/2018 0:00:00,12/23/2020 0:00:00,7/26/2018 0:00:00,42.352300000000000,-71.061000000000007,1848,,http://www.bostonplans.org/projects/development-projects/PBX-Residences,PBX-Residences,200
1094,1258-1272 Massachusetts Avenue,,1849,,,,,,,Dorchester,,,8/22/2016 0:00:00,10/20/2016 0:00:00,11/26/2019 0:00:00,,11/29/2020 0:00:00,10/31/2019 0:00:00,42.321500000000000,-71.061899999999994,1849,,,1258-1272-Massachusetts-Avenue,404
1095,16 Boardman Street,,1850,,,,,,,East Boston,,,10/5/2016 0:00:00,11/17/2016 0:00:00,5/11/2017 0:00:00,2/13/2019 0:00:00,11/30/2020 0:00:00,8/14/2019 0:00:00,42.387400000000000,-71.008799999999994,1850,,http://www.bostonplans.org/projects/development-projects/16-Boardman-Street,16-Boardman-Street,200
1096,Suffolk Construction Expansion,,1852,,,,,,,Roxbury,,,4/19/2016 0:00:00,6/9/2016 0:00:00,10/4/2016 0:00:00,9/6/2017 0:00:00,11/30/2020 0:00:00,9/13/2016 0:00:00,42.328299999999999,-71.070300000000003,1852,,http://www.bostonplans.org/projects/development-projects/Suffolk-Construction-Expansion,Suffolk-Construction-Expansion,200
1097,55 West Fifth Street,,1853,,,,,,,South Boston,,,5/6/2016 0:00:00,8/11/2016 0:00:00,,,11/18/2020 0:00:00,,42.339500000000001,-71.055499999999995,1853,,http://www.bostonplans.org/projects/development-projects/55-West-Fifth-Street,55-West-Fifth-Street,200
1098,206 West Broadway,,1854,,,,,,,South Boston,,,7/5/2016 0:00:00,8/11/2016 0:00:00,11/30/2017 0:00:00,7/16/2019 0:00:00,11/30/2020 0:00:00,1/25/2018 0:00:00,42.340299999999999,-71.052599999999998,1854,,http://www.bostonplans.org/projects/development-projects/206-West-Broadway,206-West-Broadway,200
1099,639-643H Warren Street and Crawford Street,,1855,,,,,,,Roxbury,,,,,,,10/30/2020 0:00:00,,42.310000000000002,-71.083299999999994,1855,,,639-643H-Warren-Street-and-Crawford-Street,404
1100,111 Terrace Street,,1856,,,,,,,Mission Hill,,,6/8/2018 0:00:00,10/11/2018 0:00:00,,,11/30/2020 0:00:00,10/11/2018 0:00:00,42.328600000000002,-71.098299999999995,1856,,http://www.bostonplans.org/projects/development-projects/111-Terrace-Street,111-Terrace-Street,200
1101,2 Charlesgate West,,1857,,,,,,,Fenway,,5/18/2016 0:00:00,9/9/2016 0:00:00,,,,10/30/2020 0:00:00,,42.347400000000000,-71.093100000000007,1857,,http://www.bostonplans.org/projects/development-projects/2-Charlesgate-West,2-Charlesgate-West,200
1102,Harvard University - Soldiers Field Housing Complex Renovation,,1858,,,,,,,Allston,,,,4/14/2016 0:00:00,,,12/14/2020 0:00:00,8/27/2018 0:00:00,42.365600000000001,-71.119500000000002,1858,,,Harvard-University-Soldiers-Field-Housing-Complex-Renovation,404
1103,Monastery Hill Graduate Housing Monastery Hill Graduate Student Vi,,1859,,,,,,,Brighton,,,,,,,10/30/2020 0:00:00,,42.347400000000000,-71.146199999999993,1859,,,Monastery-Hill-Graduate-Housing-Monastery-Hill-Graduate-Student-Vi,404
1104,Speedway Mixed Use Project 1440 Soldiers Field Road,,1860,,,,,,,Brighton,,,,,,,10/30/2020 0:00:00,,42.361300000000000,-71.148600000000002,1860,,,Speedway-Mixed-Use-Project-1440-Soldiers-Field-Road,404
1105,1440 Commonwealth Avenue,,1861,,,,,,,Brighton,,,1/30/2017 0:00:00,,,,10/30/2020 0:00:00,,42.348100000000002,-71.142399999999995,1861,,,1440-Commonwealth-Avenue,404
1106,3353 Washington Street,,1862,,,,,,,Jamaica Plain,,,3/24/2016 0:00:00,12/15/2016 0:00:00,,,11/30/2020 0:00:00,3/22/2017 0:00:00,42.309399999999997,-71.105000000000004,1862,,http://www.bostonplans.org/projects/development-projects/3353-Washington-Street,3353-Washington-Street,200
1107,10-18 Brainerd Road,,1864,,,,,,,Allston,,,,,,,10/30/2020 0:00:00,,42.348700000000001,-71.132800000000003,1864,,,10-18-Brainerd-Road,404
1108,270 Dorchester Avenue,,1865,,,,,,,South Boston,,6/4/2015 0:00:00,10/31/2016 0:00:00,5/11/2017 0:00:00,,,11/30/2020 0:00:00,5/11/2017 0:00:00,42.338700000000003,-71.056799999999996,1865,,http://www.bostonplans.org/projects/development-projects/270-Dorchester-Avenue,270-Dorchester-Avenue,200
1109,103-113 Washington Street,,1866,,,,,,,Brighton,,,,,,,10/30/2020 0:00:00,,42.345100000000002,-71.146799999999999,1866,,,103-113-Washington-Street,404
1110,480-482 West Broadway,,1867,,,,,,,South Boston,,,3/4/2016 0:00:00,10/20/2016 0:00:00,5/15/2019 0:00:00,,11/30/2020 0:00:00,1/22/2019 0:00:00,42.335700000000003,-71.045500000000004,1867,,http://www.bostonplans.org/projects/development-projects/480-482-West-Broadway,480-482-West-Broadway,200
1111,Pier 4 Phase 2,,1868,,,,,,,South Boston Waterfront,,,,4/16/2015 0:00:00,5/13/2016 0:00:00,5/9/2018 0:00:00,11/29/2020 0:00:00,8/17/2018 0:00:00,42.352600000000002,-71.042699999999996,1868,,http://www.bostonplans.org/projects/development-projects/Pier-4-Phase-2,Pier-4-Phase-2,200
1112,Pier 4 Phase 3,,1872,,,,,,,South Boston,,,,,12/19/2012 0:00:00,5/10/2019 0:00:00,11/29/2020 0:00:00,10/14/2016 0:00:00,42.353000000000002,-71.042000000000002,1872,,http://www.bostonplans.org/projects/development-projects/Pier-4-Phase-3,Pier-4-Phase-3,200
1113,Concord Houses II,,1873,,,,,,,South End,,,,,,,10/30/2020 0:00:00,,42.340600000000002,-71.078000000000003,1873,,,Concord-Houses-II,404
1114,1457 Tremont Street,,1874,,,,,,,Mission Hill,,,3/27/2017 0:00:00,5/11/2017 0:00:00,12/6/2018 0:00:00,3/17/2020 0:00:00,11/29/2020 0:00:00,3/2/2020 0:00:00,42.332000000000001,-71.097399999999993,1874,,http://www.bostonplans.org/projects/development-projects/1457-Tremont-Street,1457-Tremont-Street,200
1115,78 Braintree,,1875,,,,,,,Brighton,,,,,,,10/30/2020 0:00:00,,42.356299999999997,-71.135800000000003,1875,,,78-Braintree,404
1116,404 Dorchester,,1877,,,,,,,South Boston,,,,,,,10/30/2020 0:00:00,,42.334699999999998,-71.056700000000006,1877,,,404-Dorchester,404
1117,36-40 Sprague Street,,1878,,,,,,,Hyde Park,,11/14/2016 0:00:00,6/9/2017 0:00:00,9/12/2019 0:00:00,,,11/30/2020 0:00:00,9/12/2019 0:00:00,42.235999999999997,-71.135900000000007,1878,,http://www.bostonplans.org/projects/development-projects/36-40-Sprague-Street,36-40-Sprague-Street,200
1118,88 North Washington Street,,1879,,,,,,,West End,,,3/30/2016 0:00:00,3/16/2017 0:00:00,,,11/29/2020 0:00:00,3/16/2017 0:00:00,42.365299999999998,-71.058599999999998,1879,,http://www.bostonplans.org/projects/development-projects/88-North-Washington-Street,88-North-Washington-Street,200
1119,76 Stonley Road,,1880,,,,,,,Jamaica Plain,,,5/10/2016 0:00:00,11/17/2016 0:00:00,10/24/2018 0:00:00,12/20/2019 0:00:00,12/21/2020 0:00:00,10/2/2020 0:00:00,42.303400000000003,-71.108500000000006,1880,,http://www.bostonplans.org/projects/development-projects/76-Stonley-Road,76-Stonley-Road,200
1120,21 Glen Road,,1881,,,,,,,Jamaica Plain,,,,,,,10/30/2020 0:00:00,,42.309100000000001,-71.104100000000003,1881,,,21-Glen-Road,404
1121,1725 Hyde Park,,1882,,,,,,,Hyde Park,,,,,,,10/30/2020 0:00:00,,42.240099999999998,-71.132000000000005,1882,,,1725-Hyde-Park,404
1122,Blackstone Block development,,1883,,,,,,,Downtown,,,,4/25/2000 0:00:00,,,10/30/2020 0:00:00,,42.361699999999999,-71.057100000000005,1883,,,Blackstone-Block-development,404
